id,cluster_kmeans
1358867295374481617,7
1359161339079823829,13
1359209151873102641,1
1359235373453749581,2
1359250033847001694,3
1359256946061668291,1
1359372553127825236,0
1359486480735383291,2
1359607699917142052,13
1359676763837795338,13
1359931431716161338,3
1360107632161775684,3
1360129821261079990,5
1360155714654088905,12
1360161099803284939,0
1360173824349965690,6
1360268141211436311,12
1360588836232352021,5
1360686355289439703,12
1360714628356951713,3
1360745092404867977,5
1360818586732624060,4
1360945754343134371,5
1360989994459512248,3
1361321154112062210,2
1361440530672731109,12
1361601362775577918,5
1361608431804106666,0
1361633256528036990,2
1361685145863034044,3
1362039983082049286,1
1362115580713400681,2
1362154461532237817,2
1362183076675087374,5
1362231484030584926,4
1362790981961585567,2
1362886689461358701,1
1362905566995344056,5
1362975631878021373,3
1363021317901097091,2
1363043946107094389,5
1363045044460882455,3
1363054804138437693,3
1363061466783529354,6
1363066274491741046,5
1363124705038256213,3
1363132060652858064,0
1363485456773382165,13
1363535386485887401,5
1363572666075760283,5
1363572751503240088,3
1363616765177957003,6
1363667268847125949,5
1363718932618171120,3
1363754582698347125,2
1363775361868521814,13
1364245802419387065,5
1364265495385269501,7
1364285417159623302,1
1364361514403967763,9
1364413400876111656,3
1364513220823086470,7
1364513362653163330,7
1364640481714906701,7
1364643977994825652,12
1364771993378657438,13
1364966190106842291,3
1364971349956874343,5
1365199638401558814,5
1365248184486498516,1
1365254799169059828,3
1365256747268797256,5
1365280641352137203,4
1365903731421304696,0
1366499860819433501,5
1366534352263087977,1
1366577308097014720,6
1366640684786965705,5
1366695756619319285,2
1366760889792941685,5
1366862910041274197,9
1366878200286881430,12
1366908572944848711,5
1367137463527428625,3
1367196147734902786,7
1367212644684769415,12
1367313518490204601,5
1367317674657543473,7
1367319829928393016,4
1367328035287733317,4
1367600933572747604,6
1367860854117234489,7
1368064288573726360,6
1368077907565686909,5
1368077997411015415,2
1368107765103465496,6
1368139614945329318,5
1368144360128910502,5
1368199053341420002,3
1368213463580095265,12
1368256579153222552,3
1368260420910451079,10
1368634135568140907,5
1368688339239395439,10
1368700517071536438,2
1368766364767862521,4
1368859040809008932,5
1368935138962254057,12
1368937790841935186,0
1369014774932837881,9
1369019777341698935,1
1369119353261614339,0
1369333838520828206,6
1369373938105281515,6
1369407706263508993,5
1369436408904208053,1
1369498498768711996,5
1369548488019102703,5
1369592818425379811,3
1369610638657187550,2
1369677559640207981,5
1369690015370608755,4
1369744207949005513,5
1369761412661427634,2
1369780257240134159,9
1370108730314459224,6
1370213318771288944,5
1370478419973667067,3
1370567228653684858,13
1370758509732583083,5
1370830143822895368,3
1370853726089447596,3
1371119822601935401,3
1371124863543631006,5
1371155160328292089,12
1371167121569535549,6
1371511049992916720,2
1371561881525861123,13
1371703958755977391,2
1371763403826977652,6
1371774687073034151,5
1371827634776298564,4
1371921075230014761,13
1372223926677777733,13
1372231222906760411,12
1372305275905907890,5
1372354840157305485,12
1372385321487880519,12
1372397133829305458,7
1372455634627444373,12
1372592142133622726,3
1372594633615544813,4
1372825129025595255,6
1372961207677925444,3
1372975555078772630,12
1372994672582967297,5
1373077688003956035,5
1373099504538737292,12
1373126985243606730,2
1373174904600146845,2
1373221417594119340,1
1373230062462910592,6
1373246484212307502,0
1373253397342391341,9
1373254098251199983,2
1373307353180964075,2
1373309532189931534,13
1373351119466185724,6
1373734860004530823,5
1373742747917804500,2
1373759039679111617,7
1373810439034948712,12
1373837874600248734,5
1373905694791865101,1
1373911036837298934,6
1373932389656389988,3
1373965296218376524,6
1373998965930425597,1
1374021250101985355,0
1374410554393877474,2
1374426459074208522,2
1374426975610621234,2
1374427427040385794,2
1374465247732381221,1
1374474077100702726,1
1374498658938822588,6
1374513493885630699,5
1374522804948341918,5
1374642402607196394,9
1374670012687259743,6
1374743081964059200,10
1375107549169564213,12
1375117948741304783,12
1375138149594293604,1
1375153074263510794,0
1375218802549308761,2
1375251203056648240,3
1375273745036597080,9
1375285526243226182,3
1375382958371520874,3
1375405246356136455,0
1375486091902384331,3
1375552473766885032,10
1375851151916264678,4
1375854051642070999,2
1375910288015927025,1
1375947642951389118,3
1376003656989868254,6
1376010075569732158,2
1376030814540250702,0
1376163572432251774,7
1376171736019929864,3
1376197001602399326,13
1376212519778386545,1
1376222078199029819,12
1376284550108767799,5
1376547168176221395,12
1376761100103850779,4
1376792934855677594,12
1376892658178955388,2
1377277416404929397,5
1377370293700770575,1
1377373694612643515,10
1377472842316093939,1
1377488863379388267,12
1377508080727346058,1
1377527414272486913,5
1377539410716547055,2
1377659337602270885,2
1377673534617423635,0
1377675663318421066,13
1377679425404939179,2
1377753748831588329,13
1378068201567788852,9
1378108571804622780,4
1378122486234849181,10
1378150630378052386,13
1378160522894313998,5
1378204235152828740,2
1378220933966001819,3
1378226525880644658,2
1378229352306807614,13
1378231669159735415,7
1378242696835479115,2
1378270515301929025,2
1378285365555051115,7
1378297130017898130,13
1378310785214697921,12
1378328401086372692,1
1378341413443051293,4
1378782919636638732,1
1378818098880536018,12
1378857092563690823,8
1378903109580257369,3
1378903894354315362,3
1378932432788038325,5
1378992893937102535,7
1379008593539954488,6
1379060129332509550,2
1379076293565686769,2
1379513015716533137,3
1379568009187845539,3
1379587619644061346,9
1379601085797707557,6
1379602861708158331,3
1379677859369100115,13
1379705409308847975,13
1379721389052337807,6
1379754012790981036,2
1379827303222079423,9
1379851160439934482,13
1379885076355920509,5
1380156743552863252,3
1380199220122312939,12
1380264247344396719,2
1380326839871794778,2
1380348523721869432,5
1380353712250542152,3
1380437052379409934,5
1380442691090772755,0
1380451984807654601,2
1380472117666759130,7
1380477512442880407,6
1380480147008879992,3
1380861127435450615,3
1381033853978414915,7
1381049975985409861,2
1381084229014752014,5
1381103512933847407,6
1381331700235348247,5
1381364460613338177,6
1381626650495736728,3
1381708293474207975,5
1381741474607354533,2
1381742695990706656,3
1381807868593594485,6
1382321600872900786,5
1382426126179414005,9
1382458885911661348,5
1382460109685384253,6
1382473824778761406,12
1382497621428311054,5
1382580988737653291,2
1382591538707121399,3
1382607841708979973,5
1382636974290581478,12
1382679629010721562,12
1382686731301901058,13
1383133141254602573,4
1383137223029454239,13
1383155471083893698,12
1383183905567680362,5
1383185622127349079,4
1383246663319925332,3
1383305518274557592,12
1383315594179712485,2
1383335949156258752,7
1383345448744190411,5
1383347022365497990,2
1383356236217279591,2
1383374045086325804,13
1383415703232062249,12
1383432565547970723,3
1383478198648270248,3
1383507211356330364,5
1383512357934951793,1
1383874766593174639,5
1383879397232096325,3
1383907520655427290,0
1383909300584276289,5
1383918568303465340,2
1383920277512921571,6
1383948204018314672,5
1383949693384562985,3
1384032093395615434,4
1384035848476610186,6
1384083247513702897,3
1384086888870088288,9
1384137330044418880,3
1384160674988345561,9
1384183612829568322,3
1384194607231195683,6
1384212242616242848,3
1384219523054351089,7
1384300375923588968,12
1384557556167986529,4
1384566254535957895,7
1384579785469697752,9
1384624506430807441,12
1384687324551546045,4
1384690823735133765,6
1384702856266267607,12
1384710185819687506,0
1384711163872098254,4
1384731185670483986,0
1384778795701476837,6
1384784174488661858,7
1384790677117857102,3
1384814544022909894,12
1384825060133152866,7
1384947199177724521,5
1385290666533408063,4
1385388046076399249,9
1385409087156487734,6
1385651342293531082,12
1385683942467453231,1
1386019196296668443,10
1386071630510990490,2
1386108402642872441,5
1386123525723903512,2
1386215948367066498,13
1386253451249532773,5
1386341101459126825,12
1386384973935323006,1
1386766855800457016,6
1386770028091149379,12
1386795964212153010,13
1386829463074274145,13
1386846120734721553,6
1386929169394169009,3
1386934908369072103,12
1386940810672019164,4
1386962661591084533,2
1387123064429354031,3
1387443683452704389,6
1387491254280938880,5
1387498311449263133,6
1387516693787657389,5
1387601380419891101,1
1387630127155298982,5
1387650657786070853,7
1387698470821264970,2
1387711784853226515,12
1387716933124827246,1
1387730138040224747,5
1387763164376814864,3
1388167988716192121,3
1388195580732018017,4
1388229289916893290,2
1388285355811826781,4
1388289192569130910,6
1388324122395219242,6
1388335131313815324,6
1388338180921911546,1
1388421630813552888,9
1388441216255430986,6
1388443153560597790,0
1388457518733030687,12
1388460895702079768,7
1388485870880347947,0
1388487656505349105,1
1388531309465879192,3
1388576489006288303,13
1388604671052051154,3
1388905443218650138,9
1388907256030696462,3
1388909158213045701,5
1388944536050479509,4
1388962733110095457,6
1388963679032990062,5
1388973956858168468,13
1388975012489222162,2
1389000494527800953,5
1389063469290020649,7
1389071333756179236,1
1389150402776230880,4
1389195387028017575,12
1389199299333463016,3
1389199829327162932,3
1389250038472705023,3
1389268157007960791,5
1389303236445828184,5
1389546995898896192,2
1389591283595599139,9
1389658717954465945,7
1389671372208884422,3
1389798787078796841,3
1389861006988895260,6
1389890673614218276,1
1389901792856058338,3
1389928085819338580,5
1389936999750935646,3
1389947540295257588,1
1389959972402629446,2
1390307715256388369,2
1390365204654599749,13
1390376058350152286,6
1390416028703425765,4
1390480250721531428,4
1390557595902360198,5
1390566093341696866,12
1390579827007257668,12
1390641634775481177,13
1390707027033675622,0
1390733257297332232,0
1391064569683680989,10
1391101092206090171,3
1391181624236343611,2
1391195453928453210,2
1391195905117882429,2
1391204380423330251,12
1391217215445381386,7
1391276366031770161,2
1391375793472499723,5
1391670987218493535,5
1391777451234925638,12
1391830741711312485,9
1391844917023590714,7
1391911101186061927,12
1392010269533421695,2
1392076916879768658,0
1392096099814538717,5
1392518379418629815,2
1392584515772662676,6
1392610698091749534,10
1392697484380236052,13
1392712950862112100,9
1392742041084027119,0
1392742246476502170,3
1392785723477130816,5
1392811775928951976,1
1392839680881823793,2
1392860459568360530,5
1392907166893369918,13
1393236958684498939,13
1393282430991346832,5
1393309022961483740,5
1393323650817181448,7
1393342168008420400,6
1393405078251967027,6
1393413431893322888,9
1393420574783699580,2
1393440487629903394,13
1393448876250195721,3
1393450794165435796,2
1393534540522091634,2
1393545797281836205,6
1393576508552491996,1
1393597662208931551,6
1393617952305573094,3
1394045579392634903,12
1394170121695584755,12
1394201798369042913,3
1394218948607059525,6
1394261421240928588,13
1394268816998089566,3
1394304976136002163,3
1394317844010548390,5
1394320599112984606,7
1394327866703389580,3
1394744088108220458,2
1394772818154897647,7
1394785186903413466,5
1394834762943134994,3
1394914091137841728,2
1394933999012133537,6
1394958785136918983,3
1394991404829565641,3
1395030882471119955,1
1395111994486577234,13
1395347610359363056,9
1395438844997360440,13
1395542252521840905,6
1395547678016922115,9
1395547990191822782,9
1395575260728486823,0
1395627322772216225,1
1395631730816025965,2
1395702142796565108,3
1395751587154904777,2
1395791092022250106,5
1396235694194385465,9
1396243751119903789,12
1396275604856991240,5
1396288142457949335,9
1396297361960147875,3
1396361900959881140,5
1396401340149150845,6
1396417115849752726,3
1396445817703513180,6
1396480365426745475,2
1396563449498590239,3
1396899806916104951,12
1396944583355533701,2
1397005069214123163,3
1397009861383972688,3
1397173006971452588,4
1397213871114038377,2
1397571155590243567,5
1397615501179457737,9
1397622578588210655,12
1397671281769663947,5
1397684483080369302,2
1397693370514513161,2
1397696653228178785,13
1397753249851294548,0
1397761275896319396,7
1397809390042975393,7
1397828857803990594,3
1397840192417004069,13
1397935115067102387,7
1398239921669468193,1
1398312422921767692,13
1398412115255370239,3
1398421718114726823,3
1398430257836051185,4
1398441762303734748,5
1398471235685091177,2
1398482391577442221,13
1398504512771269712,2
1398540078216548589,5
1398586482481976393,2
1398620678778075596,5
1398656107941823972,0
1398697222103394071,4
1398740631402540124,0
1399014249717826182,12
1399055358075832304,12
1399107995087315154,6
1399178971534588955,12
1399209082871349797,0
1399359172138791943,6
1399371754641271379,6
1399380630546937851,3
1399419704763032291,0
1399442399942182014,12
1399468704123322963,4
1399722081384862872,4
1399750229820871041,0
1399791140685221952,12
1399819023012854908,1
1399820203858403010,1
1399853743528608549,9
1399864276961205166,12
1399873184106649464,3
1399874701215596509,6
1399925519491378648,9
1399939141209064757,2
1399951639253137603,3
1399965824783910202,3
1400036198983894099,2
1400036986440303874,13
1400087892341066123,9
1400193403491170757,12
1400539283134541427,9
1400548119024576067,9
1400551019686335739,9
1400552515935215340,9
1400553661014929686,2
1400554427467059547,9
1400556587656042585,9
1400557819465245494,9
1400560033840181612,9
1400562028782135585,9
1400571378757671060,5
1400668053153156738,10
1400722209184318859,5
1400744975441930070,12
1400843211975219370,3
1400855149055678788,13
1401202732583281560,5
1401252727682335214,5
1401267429049322103,3
1401302751454728124,5
1401365612192967407,2
1401370253425762772,2
1401374731136513379,12
1401421246593780786,5
1401431967422415867,2
1401543659990530670,2
1401919529060181937,12
1401967486431974462,6
1401969932921513087,12
1401982748039018986,6
1402070584786635801,9
1402129794124620714,2
1402133378764500509,2
1402136376723802794,2
1402139014794313162,2
1402141452962336004,13
1402141758914791328,5
1402159281745411336,6
1402164474497506865,1
1402197307053590334,5
1402200080184419039,0
1402226638505201608,10
1402402063007042278,4
1402652396458036308,1
1402743962297248277,3
1402779992891280130,1
1402891029486528969,5
1402903234203025387,12
1402926434011489161,7
1402950501880146532,7
1403047553549743409,1
1403074707936388729,5
1403400937521825718,5
1403439738527641469,3
1403491760283979837,1
1403499479288494877,4
1403504983620260462,4
1403530114224161761,10
1403549766137561143,13
1403551505270266328,13
1403568732436970185,6
1403644793349224420,2
1403648292636275719,13
1403653698230829118,4
1403655361411677732,5
1403738464070060575,3
1403791787202033409,12
1403878978058516560,5
1404128570995863315,13
1404147185598241168,2
1404165747130489542,6
1404182810753729624,2
1404190702232950312,3
1404221711026450731,9
1404226828459061657,12
1404264340246950543,5
1404281235347073696,7
1404283400361365142,4
1404287809500793075,7
1404304067834498640,13
1404312279900006397,3
1404335814576298683,1
1404432587978320799,5
1404442561817966807,9
1404462547624080732,6
1404478480882358917,10
1404483499402656672,12
1404491612971476125,2
1404513731137219216,13
1404854666844569702,3
1404989488619454585,13
1405043777046701490,1
1405044014095693958,2
1405053023584408608,12
1405073693020226015,3
1405104713741022902,12
1405179476629184669,3
1405190807321160574,1
1405232971434280009,3
1405246908719940214,3
1405567444590785985,12
1405625756524607822,6
1405629255473981424,10
1405678937458819473,6
1405710414384574074,0
1405728239062627302,12
1405875867597334058,7
1405881554480190718,13
1405888180790374388,9
1405920432796923536,5
1405931499781866469,3
1405947960922556468,3
1405973654250619166,13
1406105795394623400,13
1406146435152091466,2
1406270455139477842,4
1406365993649398846,2
1406394477778829186,1
1406508426413350244,6
1406545323185924666,13
1406545589481345291,3
1406563792439327898,10
1406614984483932496,12
1406646529727342351,2
1406835992804367012,3
1407065732980373677,12
1407072225177475947,5
1407220841532648118,3
1407234141407758487,5
1407277159921702127,6
1407297842417713751,2
1407310642070055449,2
1407313611582220559,2
1407320354591997614,6
1407686935841926404,5
1407741959255228896,3
1407858779476367103,2
1407881074402391276,2
1407883949672557881,13
1407892833636899331,2
1407893187465508473,3
1407918744745801468,0
1407976485354388107,6
1407996815203578270,1
1408022537631137790,4
1408056669403174708,1
1408476847154905367,2
1408537482002066781,3
1408576971869574786,12
1408582892379157820,5
1408588075141522761,2
1408622323164756585,4
1408638661661603863,13
1408651218457630062,4
1408675556697069159,3
1408728609049190572,6
1408729474566890669,10
1408770175392921662,5
1408777440004863701,3
1408803444151308654,13
1408813653739730689,3
1408822517995408088,6
1408834116434730752,7
1409152785825694206,6
1409203106312396539,13
1409222757650209644,2
1409227474658409914,3
1409248419323571944,4
1409300192070905451,2
1409361042046354135,13
1409394478331466432,3
1409466505187027850,1
1409470256881854018,6
1409482393209839351,5
1409507360372195938,5
1409520916041383663,5
1409550508046250779,12
1409609214736678816,1
1409823132416025263,1
1409938700991369704,3
1409961676215053141,12
1410012453313699798,6
1410064911275663172,6
1410065296859132081,3
1410096781545383117,6
1410144763584806396,13
1410235856099466244,2
1410247350844526106,3
1410257220840709122,1
1410269861436634956,4
1410274009732280051,5
1410289457524695920,5
1410542875563778121,13
1410634451483032453,3
1410714238053144351,3
1410733879971751476,6
1410736920397619113,6
1410750794010443768,12
1410862977527907609,6
1410885610403601401,2
1410929975198398464,2
1410995661002459146,12
1411016852491016206,12
1411033604324228178,10
1411297873313627907,6
1411460818955614455,1
1411510372066556705,0
1411520823762867440,2
1411554612665569921,3
1411622452796395648,12
1411643691666478625,10
1411761396093621680,3
1411763543116365380,2
1411998996936474189,3
1412042936825080478,1
1412119498969634960,5
1412129002825342919,2
1412141629685261467,1
1412165748926218858,1
1412269253673404788,2
1412273411524128635,6
1412369369187468289,13
1412445084979341229,5
1412800185115761703,2
1412805320971327525,3
1412870742822210343,1
1412876369399220374,0
1412903859239494349,7
1412943818560647687,13
1412992132704483077,2
1412998646723299856,9
1413003976005907426,5
1413073291743819504,3
1413098058643104871,6
1413171252512168820,1
1413559670964622007,13
1413623725283177719,10
1413651366496983514,7
1413662499922208565,6
1413666331866453971,5
1413687192270328100,13
1413689698134025979,3
1413732799813809237,6
1413747283208248390,6
1413747865861521837,12
1413763368915170958,2
1413793481715154743,5
1413829157249873041,5
1413843638520439431,5
1413848709503555094,4
1413851239959064894,9
1413893239077829010,7
1413896321956647182,6
1413924408183197113,5
1413979010601415378,4
1414002643542948641,12
1414227292577869005,3
1414234369734429557,3
1414274041523621322,13
1414306284615872681,5
1414317556523433167,13
1414326177566611248,13
1414334218234551172,0
1414374159136959802,9
1414389757094189353,12
1414403679239050251,5
1414463955896116488,6
1414476633005077953,0
1414477778328263618,2
1414513691596230512,2
1414517092706683363,3
1414532348799239505,3
1414542925976205981,2
1414550153829397917,3
1414570810502104925,6
1414571439916511404,5
1414584662255939479,7
1414610940571577500,5
1414620780388218359,6
1414644902146168022,2
1414705846626097439,1
1414926444623421777,4
1414931541720251012,2
1414986041827344928,6
1415108650762045501,3
1415114066622327284,0
1415130043881182498,3
1415184071365397529,13
1415202594783829255,1
1415212697013514772,0
1415217142006305949,13
1415231210197007107,0
1415260907297116272,6
1415264551747051908,5
1415340359939082360,12
1415343430563206811,5
1415380563120843662,5
1415405054182432200,10
1415727955539956941,12
1415753597094603477,9
1415758164622576883,2
1415760844549482051,12
1415835549641158233,3
1415854013119386163,3
1415918303314269573,2
1415935113769466162,6
1416053567161344139,12
1416057765267092745,2
1416060264599850063,6
1416077186709233758,3
1416162295298706675,12
1416383407284562320,2
1416438921890649395,5
1416456081693644021,4
1416524739177282778,12
1416578338896227221,13
1416583532546022526,12
1416594613351911570,2
1416607037036034879,3
1416622594015765109,13
1416626133799431551,6
1416655780605662932,9
1416702209792798176,4
1416762181112980151,13
1416762516306378650,6
1416775556879230483,12
1416786086366526266,3
1416794493389639723,4
1416825675231538085,5
1416848549148487700,1
1416919695383847313,5
1417154278625463591,10
1417192144113557933,3
1417202113208587088,6
1417205012408594555,0
1417207398656760901,9
1417232693825277213,6
1417280978167097578,3
1417341586776702579,3
1417460479093000604,5
1417491742947070439,10
1417518671128533933,5
1417522250641517537,1
1417551886162883383,3
1417891369105719887,3
1417939788771512706,6
1417972751997459621,5
1417981025428775572,5
1417995511447956041,5
1418003310010336474,2
1418010418146942580,12
1418013436675781355,9
1418028015728102764,0
1418029793625839620,13
1418041699360740237,3
1418065897718385034,0
1418114955592230206,1
1418139018197636529,12
1418150688030218938,0
1418162461013767694,4
1418164433120016593,5
1418191455441016142,10
1418198544332243091,3
1418223646339799212,6
1418263450493845794,5
1418271824359476492,5
1418296222199347921,3
1418314323891730328,0
1418708149881095507,6
1418747641778394064,7
1418762428105379123,12
1418779487149918801,6
1418800380506698531,12
1418809388672298116,3
1418821683457809569,2
1418852551306469278,3
1418853792589896059,7
1418878095761231985,12
1418911525819711520,10
1418947141549542917,10
1418948494297715185,0
1418955001303237821,6
1418987453142198813,6
1419296445850901489,3
1419327687873358260,0
1419340434877519135,0
1419348978549986502,9
1419356425834300098,13
1419402074061684999,6
1419445293002148450,3
1419471035860591386,3
1419504166473529356,6
1419660837420828324,3
1419685138459694689,5
1419702720827320814,6
1419749457432057446,7
1420025133201022453,3
1420049157131524178,5
1420057731474326365,12
1420077342419639037,0
1420078042408925798,3
1420083678876541414,5
1420114698742687145,9
1420138228888248283,12
1420187351214224828,3
1420194452268339089,6
1420276441453767558,2
1420300205047267912,5
1420360335303291677,3
1420365673415586596,0
1420383860045993850,12
1420398318828566878,4
1420416130067545435,5
1420438830957939376,5
1420469225081162303,5
1420777899526940215,13
1420809551401460321,6
1420869138654286128,5
1420905533951640552,13
1420930170243629269,3
1420940019420384170,2
1420958722244305471,0
1420999258410375505,7
1421002486709858483,5
1421017027808755065,0
1421032241779751945,12
1421093868263590554,4
1421142990955254794,0
1421157523643960261,5
1421160241445769752,1
1421488566201411003,3
1421528997316193299,1
1421661469660017640,13
1421675953485102994,5
1421683613738055863,5
1421705738197916041,1
1421724318657526601,3
1421739401553801373,13
1421744871806690123,6
1421767906431871472,3
1421829404708505577,6
1421835682788382377,3
1421847157200787864,12
1421863014424244813,4
1421891376866737330,4
1421897353683893473,1
1421899832351912531,6
1421902949897404257,12
1421938822370129497,1
1422211697056425711,7
1422263049359991585,3
1422353097129384292,3
1422355322767218568,5
1422410867487341617,9
1422436506186407914,3
1422448878489442293,10
1422539003560935025,6
1422581259585360722,6
1422581918649817351,10
1422607849760688306,3
1422609507970556161,2
1422626140326659139,2
1422973446082217210,7
1423045553086278297,13
1423064657238982120,5
1423074569036980298,5
1423083906431522772,13
1423096550842231114,5
1423110197526440944,5
1423158885230933461,5
1423172169732473462,5
1423189215836259453,3
1423192464098886938,5
1423204622480278721,12
1423231330727631361,7
1423238524548876256,12
1423296082433968248,12
1423298752268473357,5
1423318446398951373,5
1423358324436596227,5
1423650088018482754,2
1423753345797881388,2
1423756254112450775,6
1423761777428635246,5
1423782166668491278,3
1423808696476312195,1
1423816073565857343,5
1423829487459939502,2
1423856766255711158,2
1423857647618481504,2
1423869728609325071,6
1423874111055710790,1
1423874264762167778,5
1423888402963586813,12
1423903727178685747,1
1423910833025918345,7
1423912477110783277,5
1423946545612081675,12
1423955346898617502,4
1423962560510462583,5
1423975111901143952,7
1423984206108608684,2
1423989229288093271,6
1424002799230032973,5
1424024828775095037,6
1424034513617957074,5
1424065601970872172,5
1424333554055138669,4
1424415803778922397,3
1424429006244389887,2
1424492164949644415,2
1424502895331309770,6
1424505805435890423,4
1424572779051124113,12
1424598267294968344,2
1424614701344088090,3
1424638192954270387,3
1424640676744931269,5
1424643915611429891,13
1424656484259916845,2
1424682048286738307,6
1424713652388574638,13
1424716063114888630,4
1424724796781300781,6
1424757652702835530,5
1424765831271013830,4
1424831202091931989,5
1424842730943412749,5
1425121336079598411,9
1425124526718289586,3
1425127447417620429,5
1425165851905803213,7
1425171522108861200,2
1425192196615423629,4
1425215182536616662,0
1425253337827507963,2
1425346789871001034,7
1425434281711663174,13
1425458322421579882,3
1425481590067928151,2
1425536895132747958,6
1425561423205126326,1
1425718954543976210,3
1425791108148155674,3
1425874458066630422,2
1425885758562589811,6
1425886186334307491,3
1425892050585385882,4
1425921942732458657,3
1425960414470304943,4
1425990758639149812,1
1426026071989004529,6
1426026303261472123,5
1426038506457196068,5
1426062702461440571,3
1426070868035644011,12
1426071530341619179,0
1426085106800660999,2
1426121083252133772,4
1426121317489464261,2
1426141110236716702,2
1426153241889751270,7
1426172333504807560,3
1426191080970593448,0
1426194556175337247,3
1426213255277248437,5
1426259120624836159,3
1426270820122502813,9
1426503059282998641,5
1426567342800736979,1
1426653035299567056,6
1426715164411747943,6
1426744710235311556,7
1426755500453666198,10
1426841221430975035,12
1426886377511380636,12
1426924991297250708,6
1427264149597998102,5
1427322495090733184,1
1427331090672328221,5
1427376820131712108,5
1427491991718896291,0
1427533608144157505,5
1427574992250601543,6
1427599397884703980,3
1427675346145976048,12
1427679069064871235,13
1427895878581804620,2
1428087663584074221,7
1428123321182263389,1
1428171334138680628,3
1428197866193081732,5
1428213764700874573,13
1428229483192928655,5
1428247709357936242,3
1428268529820074416,3
1428269606764894072,9
1428270779416031938,3
1428273820892909158,3
1428318943444517077,1
1428322866010804689,0
1428349563144537344,0
1428350638463460012,2
1428356782382688729,5
1428356994531900475,1
1428453618396482616,5
1428784541661400055,2
1428788480455217324,3
1428831515585837163,1
1428844302408793944,7
1428870266524876445,5
1428875161816158225,7
1428875354865572157,13
1428906558628058413,3
1428913428727467211,5
1428921321332709633,5
1428943130975656586,2
1428946507514770469,2
1428949265203900963,2
1428954090164900694,2
1428977624837672987,5
1429002967305137750,2
1429011700498330826,6
1429017515534893438,10
1429031103261924793,3
1429047010932394155,3
1429093516278168080,9
1429111817006662919,3
1429120916179672543,9
1429170941484454518,12
1429278487222483540,5
1429454043599373694,3
1429696020516894820,3
1429722112378941364,4
1429732248416226668,12
1429804826311176520,2
1429816132632168755,3
1429821802154917945,9
1429833179441718729,1
1429840267182546988,2
1429849985272842766,1
1429850907682450241,1
1429902192320708911,7
1430158562675018802,13
1430244185774144037,6
1430248276556243234,12
1430300844122849804,12
1430348064629804141,3
1430354278473429086,13
1430356783291613813,2
1430388336831731860,10
1430397089673490673,13
1430494213705638110,5
1430513730449873239,6
1430525681978384214,0
1430571797739363919,9
1430613367143008542,1
1430915068311076011,5
1430928951900070424,0
1430936652081424129,5
1430953129086255711,0
1430976146090888798,5
1431026188007699343,13
1431160906915427214,5
1431208704643447246,9
1431272739184874230,13
1431342208105746098,0
1431623559204187172,6
1431625621947087718,4
1431629335776787303,5
1431640753321009101,7
1431647695293673280,12
1431673626506116637,4
1431695684848875933,7
1431702003872623600,13
1431702982188646049,12
1431728655694490074,5
1431757674141071188,3
1431770876297907483,2
1431781931211490240,5
1431840732077014334,4
1431883673890992197,6
1431945902725900759,7
1432000848858395272,10
1432095191698880239,2
1432095630697788512,12
1432304271917241045,10
1432338076265315380,1
1432359041016351904,12
1432408616534940909,9
1432409999298661395,3
1432457330365915719,5
1432485594570006857,7
1432499435625335591,2
1432541219538649104,6
1432554395393370379,5
1432558782234892782,2
1432571920357838631,2
1432592679361329118,6
1432626080964946454,1
1432682078676098674,7
1432690210374313477,7
1432713023254598582,9
1432760727633479998,12
1433004390771496064,3
1433052396167106591,13
1433095838944529036,7
1433112408897434342,3
1433122881790686588,3
1433137290340846092,1
1433151873290568705,12
1433179023093429822,1
1433186059131613009,6
1433189010011312783,5
1433191692605400749,6
1433223734314145942,13
1433243697304135326,13
1433258070356277987,3
1433292465844699227,5
1433300478235234736,2
1433335275975583161,6
1433379276636954692,10
1433406540656291293,3
1433438331230504642,12
1433469250935874740,0
1433506288157338300,5
1433552435050959309,10
1433840959450873275,5
1433858683402027521,5
1433902050253172275,3
1433927039342584238,5
1433936119667894998,1
1433974479405093792,6
1433975711678466870,10
1433986922707497773,9
1433988019240989839,1
1433998195095741546,13
1434014724909089757,12
1434039003560061645,12
1434039659018143485,3
1434062918672705064,6
1434065078913253654,2
1434074885506769396,2
1434115704779021290,9
1434119415391200536,0
1434120446322190860,3
1434122585820884669,12
1434123424574362404,3
1434148000265786491,2
1434158084358340125,4
1434183113095653243,12
1434215315960072167,9
1434228697781729783,6
1434238774704139276,2
1434287582635870441,5
1434485202842205706,6
1434557704582259976,12
1434602492393025494,0
1434604034546931745,7
1434612034454718169,6
1434661175771865582,2
1434666445106627702,2
1434694123877971648,0
1434697403105905897,6
1434709232122401654,3
1434710205165578822,2
1434760312260727679,6
1434766192975287076,7
1434767614091142551,9
1434777894212222218,0
1434797232263570454,5
1434798473587218372,5
1434803278516983799,3
1434830559774742929,2
1434839780813553815,3
1434843185085373590,5
1434858052567870832,0
1434865044392461350,9
1434865355204379522,3
1434876057197315412,12
1434892543054763843,5
1434892725453088609,3
1434892916672067614,12
1434909255729377331,2
1434912722292650501,0
1434912788315937147,13
1434925722637964069,3
1434930068786328462,1
1434938776782149070,7
1434974449884677176,0
1435004178026840248,0
1435227563332872405,5
1435257560604231164,9
1435320757899916715,2
